city,name,price,quality_price,rating,stars,url,id
Isla Mujeres,WORLDMARK ISLA MUJERES - Prices &  Resort Reviews,,4.3,4.5,3.5,https://www.tripadvisor.com/Hotel_Review-g150810-d263179-Reviews-WorldMark_Isla_Mujeres-Isla_Mujeres_Yucatan_Peninsula.html,611
Isla Mujeres,HOTEL RIU PALACE COSTA MUJERES - Updated 2022 Prices &  Reviews,,,5.0,,https://www.tripadvisor.com/Hotel_Review-g150810-d23891293-Reviews-Hotel_Riu_Palace_Costa_Mujeres-Isla_Mujeres_Yucatan_Peninsula.html,612
Isla Mujeres,HOTEL LAS PALMAS - Updated 2022 Prices &  Reviews,,4.7,4.5,,https://www.tripadvisor.com/Hotel_Review-g150810-d318640-Reviews-Hotel_Las_Palmas-Isla_Mujeres_Yucatan_Peninsula.html,613
Isla Mujeres,LOLA - Updated 2022 Prices &  Hotel Reviews,,4.4,5.0,,https://www.tripadvisor.com/Hotel_Review-g150810-d10431930-Reviews-Lola-Isla_Mujeres_Yucatan_Peninsula.html,614
Isla Mujeres,MARINA PARAISO HOTEL ISLA MUJERES - Prices &  Reviews,,4.6,4.5,3.0,https://www.tripadvisor.com/Hotel_Review-g150810-d1816916-Reviews-Marina_Paraiso_Hotel_Isla_Mujeres-Isla_Mujeres_Yucatan_Peninsula.html,615
Isla Mujeres,NAUTIBEACH CONDOS ,,4.4,4.5,3.0,https://www.tripadvisor.com/Hotel_Review-g150810-d258497-Reviews-Nautibeach_Condos-Isla_Mujeres_Yucatan_Peninsula.html,616
Isla Mujeres,IXCHEL BEACH HOTEL ,,4.4,4.5,4.0,https://www.tripadvisor.com/Hotel_Review-g150810-d622600-Reviews-Ixchel_Beach_Hotel-Isla_Mujeres_Yucatan_Peninsula.html,617
Isla Mujeres,VILLA LA BELLA - Updated 2022 Prices &  B&B Reviews,,4.9,5.0,,https://www.tripadvisor.com/Hotel_Review-g150810-d277723-Reviews-Villa_la_Bella-Isla_Mujeres_Yucatan_Peninsula.html,618
Isla Mujeres,CUXOS BOUTIQUE HOTEL - Prices &  Reviews,,,3.0,,https://www.tripadvisor.com/Hotel_Review-g150810-d18857989-Reviews-Cuxos_Boutique_Hotel-Isla_Mujeres_Yucatan_Peninsula.html,619
Isla Mujeres,VILLAS  HINAHA - Prices &  Hotel Reviews,,3.2,3.0,,https://www.tripadvisor.com/Hotel_Review-g150810-d267459-Reviews-Villas_Hinaha-Isla_Mujeres_Yucatan_Peninsula.html,620
Isla Mujeres,CASA TALAVERA -  Hotel Reviews,,,5.0,,https://www.tripadvisor.com/Hotel_Review-g150810-d23366764-Reviews-Casa_Talavera-Isla_Mujeres_Yucatan_Peninsula.html,621
Isla Mujeres,HOTEL GARRAFON -  Reviews,,3.9,3.5,,https://www.tripadvisor.com/Hotel_Review-g150810-d296526-Reviews-Hotel_Garrafon-Isla_Mujeres_Yucatan_Peninsula.html,622
Isla Mujeres,LA CASA NARANJA -  Hotel Reviews,,3.7,3.5,,https://www.tripadvisor.com/Hotel_Review-g150810-d6940289-Reviews-La_Casa_Naranja-Isla_Mujeres_Yucatan_Peninsula.html,623
Isla Mujeres,HOTEL XUL-HA - Prices &  Reviews,,4.1,4.0,,https://www.tripadvisor.com/Hotel_Review-g150810-d252489-Reviews-Hotel_Xul_ha-Isla_Mujeres_Yucatan_Peninsula.html,624
Isla Mujeres,HOTEL OSORIO - Prices &  Reviews,,4.2,3.5,,https://www.tripadvisor.com/Hotel_Review-g150810-d252487-Reviews-Hotel_Osorio-Isla_Mujeres_Yucatan_Peninsula.html,625
Isla Mujeres,MIA REEF ISLA MUJERES - Updated 2022  Resort Reviews,,5.0,5.0,,https://www.tripadvisor.com/Hotel_Review-g150810-d23966387-Reviews-Mia_Reef_Isla_Mujeres-Isla_Mujeres_Yucatan_Peninsula.html,626
Isla Mujeres,ISLA MUJERES PALACE - Updated 2022 Prices &  Resort (All-Inclusive) Reviews,,4.5,4.5,4.5,https://www.tripadvisor.com/Hotel_Review-g150810-d807936-Reviews-Isla_Mujeres_Palace-Isla_Mujeres_Yucatan_Peninsula.html,627
Isla Mujeres,MARINA ISLA MUJERES -  Hotel Reviews,,5.0,4.5,,https://www.tripadvisor.com/Hotel_Review-g150810-d278165-Reviews-Marina_Isla_Mujeres-Isla_Mujeres_Yucatan_Peninsula.html,628
Isla Mujeres,PLAYA ARENA - Updated 2022  Hotel Reviews,,4.6,4.5,,https://www.tripadvisor.com/Hotel_Review-g150810-d8466384-Reviews-Playa_Arena-Isla_Mujeres_Yucatan_Peninsula.html,629
Riviera Maya,MARIA DEL MAR BOUTIQUE HOTEL - Updated 2022 Prices &  Reviews,4729.0,4.6,4.5,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d10128475-Reviews-Maria_Del_Mar_Boutique_Hotel-Tulum_Yucatan_Peninsula.html,630
Riviera Maya,ALMA TULUM HOTEL BOUTIQUE - Updated 2022 Prices &  Reviews,,3.9,4.5,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d8956578-Reviews-Alma_Tulum_Hotel_Boutique-Tulum_Yucatan_Peninsula.html,631
Riviera Maya,DOS CEIBAS ECO RETREAT ,,4.1,4.5,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d567250-Reviews-Dos_Ceibas_Eco_Retreat-Tulum_Yucatan_Peninsula.html,632
Riviera Maya,MAYA TULUM RESORT ,2338.0,4.0,4.0,3.5,https://www.tripadvisor.com/Hotel_Review-g150813-d270505-Reviews-Maya_Tulum_Resort-Tulum_Yucatan_Peninsula.html,633
Riviera Maya,POCNA HOTEL - Updated 2022 Prices &  Reviews,3450.0,3.6,4.0,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d504640-Reviews-Pocna_Hotel-Tulum_Yucatan_Peninsula.html,634
Riviera Maya,VILLAS H2O ,,4.6,4.5,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d1095328-Reviews-Villas_H2O-Tulum_Yucatan_Peninsula.html,635
Riviera Maya,HABITAS TULUM - Updated 2022 Prices &  Hotel Reviews,,4.0,4.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d12264593-Reviews-Habitas_Tulum-Tulum_Yucatan_Peninsula.html,636
Riviera Maya,DELEK TULUM - Updated 2022 Prices &  Hotel Reviews,,4.7,4.5,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d14961813-Reviews-Delek_Tulum-Tulum_Yucatan_Peninsula.html,637
Riviera Maya,KIMPTON ALUNA RESORT TULUM ,,4.1,4.5,4.5,https://www.tripadvisor.com/Hotel_Review-g150813-d23035856-Reviews-Kimpton_Aluna_Resort_Tulum-Tulum_Yucatan_Peninsula.html,638
Riviera Maya,LA VALISE TULUM - Updated 2022 Prices &  Hotel Reviews,7851.0,4.8,5.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d13510523-Reviews-La_Valise_Tulum-Tulum_Yucatan_Peninsula.html,639
Riviera Maya,CASA GANESH ,,4.4,4.5,2.0,https://www.tripadvisor.com/Hotel_Review-g150813-d12227174-Reviews-Casa_Ganesh-Tulum_Yucatan_Peninsula.html,640
Riviera Maya,HIP HOTEL TULUM - Updated 2022 Prices &  Reviews,,3.9,4.5,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d1673723-Reviews-Hip_Hotel_Tulum-Tulum_Yucatan_Peninsula.html,641
Riviera Maya,AMANSALA ECO CHIC RESORT & SPA ,3526.0,3.8,4.0,3.0,https://www.tripadvisor.com/Hotel_Review-g150813-d297164-Reviews-Amansala_Eco_Chic_Resort_Spa-Tulum_Yucatan_Peninsula.html,642
Riviera Maya,BE TULUM HOTEL - Updated 2022 Prices &  Reviews,,4.1,4.5,4.0,https://www.tripadvisor.com/Hotel_Review-g150813-d1676322-Reviews-Be_Tulum_Hotel-Tulum_Yucatan_Peninsula.html,643
Riviera Maya,ENCANTADA TULUM - Updated 2022 Prices &  Hotel Reviews,11782.0,4.6,5.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d2534450-Reviews-Encantada_Tulum-Tulum_Yucatan_Peninsula.html,644
Riviera Maya,ALAYA TULUM - Updated 2022 Prices &  Hotel Reviews,,4.6,5.0,,https://www.tripadvisor.com/Hotel_Review-g150813-d7855993-Reviews-Alaya_Tulum-Tulum_Yucatan_Peninsula.html,645
Todos Santos,HOTEL CALIFORNIA - Updated 2022  Inn Reviews,,,5.0,,https://www.tripadvisor.com/Hotel_Review-g150777-d23913464-Reviews-Hotel_California-Todos_Santos_Baja_California.html,646
Todos Santos,WHITE SAND HOTEL & DAY SPA -  Reviews,,4.0,4.0,,https://www.tripadvisor.com/Hotel_Review-g150777-d8038001-Reviews-White_Sand_Hotel_Day_Spa-Todos_Santos_Baja_California.html,647
Todos Santos,CASA FLORES CASITAS ,,1.0,4.5,,https://www.tripadvisor.com/Hotel_Review-g150777-d19509619-Reviews-Casa_Flores_Casitas-Todos_Santos_Baja_California.html,648
Todos Santos,HOTEL MARIA BONITA -  Reviews,,4.0,4.0,,https://www.tripadvisor.com/Hotel_Review-g150777-d12239786-Reviews-Hotel_Maria_Bonita-Todos_Santos_Baja_California.html,649
Todos Santos,POSADA DEL MOLINO - Prices &  Condominium Reviews,,4.0,4.0,3.0,https://www.tripadvisor.com/Hotel_Review-g150777-d309334-Reviews-Posada_del_Molino-Todos_Santos_Baja_California.html,650
Todos Santos,CASA RANCHO - Updated 2022 Prices &  Lodge Reviews,,5.0,4.5,,https://www.tripadvisor.com/Hotel_Review-g150777-d1849188-Reviews-Casa_Rancho-Todos_Santos_Baja_California.html,651
Todos Santos,VILLA BUGAMBILIAS - Prices &  Specialty B&B Reviews,,5.0,4.5,,https://www.tripadvisor.com/Hotel_Review-g150777-d12800968-Reviews-Villa_Bugambilias-Todos_Santos_Baja_California.html,652
Todos Santos,CASA BENTLEY - Prices &  B&B Reviews,,4.6,4.5,3.0,https://www.tripadvisor.com/Hotel_Review-g150777-d578067-Reviews-Casa_Bentley-Todos_Santos_Baja_California.html,653
Todos Santos,SERENDIPITY - Updated 2022 Prices &  B&B Reviews,,4.8,5.0,5.0,https://www.tripadvisor.com/Hotel_Review-g150777-d661956-Reviews-Serendipity-Todos_Santos_Baja_California.html,654
Todos Santos,SOLE CALIENTE - Prices &  Villa Reviews,,4.6,5.0,2.5,https://www.tripadvisor.com/Hotel_Review-g150777-d5603552-Reviews-Sole_Caliente-Todos_Santos_Baja_California.html,655
Todos Santos,CASABLANCA - Prices &  B&B Reviews,,5.0,5.0,,https://www.tripadvisor.com/Hotel_Review-g150777-d1166617-Reviews-Casablanca-Todos_Santos_Baja_California.html,656
Todos Santos,LOS COLIBRIS CASITAS ,,4.8,5.0,3.0,https://www.tripadvisor.com/Hotel_Review-g150777-d1453143-Reviews-Los_Colibris_Casitas-Todos_Santos_Baja_California.html,657
Todos Santos,VILLAS LA MAR - Updated 2022 Prices &  Villa Reviews,,4.9,5.0,3.0,https://www.tripadvisor.com/Hotel_Review-g150777-d653585-Reviews-Villas_La_Mar-Todos_Santos_Baja_California.html,658
Todos Santos,THE HOTELITO - Updated 2022 Prices &  B&B Reviews,,4.8,5.0,3.0,https://www.tripadvisor.com/Hotel_Review-g150777-d663871-Reviews-The_Hotelito-Todos_Santos_Baja_California.html,659
Todos Santos,HOTEL MIRAMAR - Prices &  Reviews,,3.8,3.5,2.0,https://www.tripadvisor.com/Hotel_Review-g150777-d1743918-Reviews-Hotel_Miramar-Todos_Santos_Baja_California.html,660
Todos Santos,VILLA SANTA CRUZ - Updated 2022 Prices &  Hotel Reviews,,4.9,5.0,4.0,https://www.tripadvisor.com/Hotel_Review-g150777-d1749950-Reviews-Villa_Santa_Cruz-Todos_Santos_Baja_California.html,661
Todos Santos,MOTEL GULUARTE -  Lodge Reviews,,4.3,3.0,,https://www.tripadvisor.com/Hotel_Review-g150777-d2035600-Reviews-Motel_Guluarte-Todos_Santos_Baja_California.html,662
Todos Santos,TODOS SANTOS INN - Updated 2022 Prices &  Hotel Reviews,,4.6,5.0,3.0,https://www.tripadvisor.com/Hotel_Review-g150777-d152731-Reviews-Todos_Santos_Inn-Todos_Santos_Baja_California.html,663
Todos Santos,HOTEL CALIFORNIA - Updated 2022 Prices &  Reviews,,4.0,4.0,3.0,https://www.tripadvisor.com/Hotel_Review-g150777-d152678-Reviews-Hotel_California-Todos_Santos_Baja_California.html,664
Todos Santos,LAS BOUGAINVILLEAS -  Ranch Reviews,,,4.0,,https://www.tripadvisor.com/Hotel_Review-g150777-d280406-Reviews-Las_Bougainvilleas-Todos_Santos_Baja_California.html,665
Todos Santos,WAY OF NATURE BED & BREAKFAST -  B&B Reviews,,,5.0,,https://www.tripadvisor.com/Hotel_Review-g150777-d286139-Reviews-Way_Of_Nature_Bed_Breakfast-Todos_Santos_Baja_California.html,666
Todos Santos,POSADA LA POZA - Prices &  Hotel Reviews,,4.7,5.0,4.5,https://www.tripadvisor.com/Hotel_Review-g150777-d263183-Reviews-Posada_La_Poza-Todos_Santos_Baja_California.html,667
Todos Santos,GYPSY CANYON - Prices &  Lodging Reviews,,5.0,5.0,,https://www.tripadvisor.com/Hotel_Review-g150777-d15817008-Reviews-Gypsy_Canyon-Todos_Santos_Baja_California.html,668
Todos Santos,ALEGRIA -  Inn Reviews,,4.5,4.5,,https://www.tripadvisor.com/Hotel_Review-g150777-d1175781-Reviews-Alegria-Todos_Santos_Baja_California.html,669
Todos Santos,OSPREY SAN PEDRITO - Prices &  Villa Reviews,,4.8,5.0,,https://www.tripadvisor.com/Hotel_Review-g150777-d1234366-Reviews-Osprey_San_Pedrito-Todos_Santos_Baja_California.html,670
Todos Santos,CALYCANTO CASITAS - Prices &  Villa Reviews,,4.8,5.0,,https://www.tripadvisor.com/Hotel_Review-g150777-d1453172-Reviews-CalyCanto_Casitas-Todos_Santos_Baja_California.html,671
Todos Santos,ARRIBA DE LA ROCA -  Hotel Reviews,,4.9,5.0,,https://www.tripadvisor.com/Hotel_Review-g150777-d1956404-Reviews-Arriba_de_la_Roca-Todos_Santos_Baja_California.html,672
Todos Santos,FLORA DEL MAR - Prices &  Inn Reviews,,4.6,4.5,4.0,https://www.tripadvisor.com/Hotel_Review-g150777-d1122280-Reviews-Flora_del_Mar-Todos_Santos_Baja_California.html,673
Isla Mujeres,ESDUMA LA PERLA HOTEL ISLA MUJERES - Prices &  Hostel Reviews,,5.0,4.0,,https://www.tripadvisor.com/Hotel_Review-g150810-d19139196-Reviews-Esduma_La_Perla_Hotel_Isla_Mujeres-Isla_Mujeres_Yucatan_Peninsula.html,674
Isla Mujeres,LOS ARCOS SUITES - Prices &  Hotel Reviews,1097.0,4.3,4.0,2.0,https://www.tripadvisor.com/Hotel_Review-g150810-d585044-Reviews-Los_Arcos_Suites-Isla_Mujeres_Yucatan_Peninsula.html,675
Isla Mujeres,ELEMENTS OF THE ISLAND - Updated 2022 Prices &  B&B Reviews,,4.8,5.0,3.0,https://www.tripadvisor.com/Hotel_Review-g150810-d557637-Reviews-Elements_of_the_Island-Isla_Mujeres_Yucatan_Peninsula.html,676
Isla Mujeres,TRES MENTIRAS BOUTIQUE ROOMS - Updated 2022 Prices &  Specialty Hotel Reviews,,4.4,4.5,3.0,https://www.tripadvisor.com/Hotel_Review-g150810-d12875634-Reviews-Tres_Mentiras_Boutique_Rooms-Isla_Mujeres_Yucatan_Peninsula.html,677
Isla Mujeres,OCEAN DRIVE HOTEL - ISLA MUJERES ,874.0,5.0,2.5,3.0,https://www.tripadvisor.com/Hotel_Review-g150810-d23379805-Reviews-Ocean_Drive_Hotel_Isla_Mujeres-Isla_Mujeres_Yucatan_Peninsula.html,678
Isla Mujeres,HOTEL CASA MARAF ,1077.0,1.0,1.0,,https://www.tripadvisor.com/Hotel_Review-g150810-d23597312-Reviews-Hotel_Casa_Maraf-Isla_Mujeres_Yucatan_Peninsula.html,679
Isla Mujeres,HOTEL D'GOMAR - Prices &  Reviews,900.0,4.1,3.5,2.0,https://www.tripadvisor.com/Hotel_Review-g150810-d156802-Reviews-Hotel_D_Gomar-Isla_Mujeres_Yucatan_Peninsula.html,680
Isla Mujeres,SOL CARIBE ,,3.7,3.5,3.0,https://www.tripadvisor.com/Hotel_Review-g150810-d6109084-Reviews-Sol_Caribe-Isla_Mujeres_Yucatan_Peninsula.html,681
Isla Mujeres,HOTEL BELMAR ,1550.0,,4.0,3.0,https://www.tripadvisor.com/Hotel_Review-g150810-d23815473-Reviews-Hotel_Belmar-Isla_Mujeres_Yucatan_Peninsula.html,682
Isla Mujeres,ESTUDIO PLAYA MUJERES - Prices &  Hotel Reviews,12198.0,,5.0,5.0,https://www.tripadvisor.com/Hotel_Review-g150810-d23299171-Reviews-Estudio_Playa_Mujeres-Isla_Mujeres_Yucatan_Peninsula.html,683
Isla Mujeres,HOTELES BERNY ,,4.0,3.5,2.0,https://www.tripadvisor.com/Hotel_Review-g150810-d12152022-Reviews-Hoteles_Berny-Isla_Mujeres_Yucatan_Peninsula.html,684
Isla Mujeres,FRANCIS ARLENE HOTEL - Updated 2022 Prices &  Reviews,1611.0,3.9,3.5,2.0,https://www.tripadvisor.com/Hotel_Review-g150810-d156809-Reviews-Francis_Arlene_Hotel-Isla_Mujeres_Yucatan_Peninsula.html,685
Isla Mujeres,HOTEL BELMAR ,1550.0,4.3,3.5,,https://www.tripadvisor.com/Hotel_Review-g150810-d156800-Reviews-Hotel_Belmar-Isla_Mujeres_Yucatan_Peninsula.html,686
Isla Mujeres,SKULLS LANDING ,,5.0,3.5,2.0,https://www.tripadvisor.com/Hotel_Review-g150810-d16823301-Reviews-Skulls_Landing-Isla_Mujeres_Yucatan_Peninsula.html,687
Isla Mujeres,CUXOS HOTEL BEACHFRONT - Updated 2022 Prices &  Reviews,3196.0,1.0,3.5,,https://www.tripadvisor.com/Hotel_Review-g150810-d18894073-Reviews-Cuxos_Hotel_Beachfront-Isla_Mujeres_Yucatan_Peninsula.html,688
Isla Mujeres,IMPERLA HOTEL ,1550.0,4.0,4.5,,https://www.tripadvisor.com/Hotel_Review-g150810-d20846262-Reviews-Imperla_Hotel-Isla_Mujeres_Yucatan_Peninsula.html,689
Isla Mujeres,CASA BARCO HOTEL BOUTIQUE - Updated 2022 Prices &  Reviews,1633.0,4.0,4.5,,https://www.tripadvisor.com/Hotel_Review-g150810-d21393230-Reviews-Casa_Barco_Hotel_Boutique-Isla_Mujeres_Yucatan_Peninsula.html,690
Isla Mujeres,POSADA PASO DEL SOL ,,4.0,4.0,,https://www.tripadvisor.com/Hotel_Review-g150810-d10817091-Reviews-Posada_Paso_Del_Sol-Isla_Mujeres_Yucatan_Peninsula.html,691
Isla Mujeres,ISLA CARACOL ,1140.0,3.9,3.5,,https://www.tripadvisor.com/Hotel_Review-g150810-d9732805-Reviews-Isla_Caracol-Isla_Mujeres_Yucatan_Peninsula.html,692
Isla Mujeres,VILLAS COCO RESORT ,,4.0,4.0,3.0,https://www.tripadvisor.com/Hotel_Review-g150810-d2092829-Reviews-Villas_Coco_Resort-Isla_Mujeres_Yucatan_Peninsula.html,693
Isla Mujeres,CASA COCO BY COCO B ISLA - Updated 2022 Prices &  Hotel Reviews,,4.8,5.0,4.0,https://www.tripadvisor.com/Hotel_Review-g150810-d12316959-Reviews-Casa_Coco_by_Coco_B_Isla-Isla_Mujeres_Yucatan_Peninsula.html,694
Isla Mujeres,HOTEL ISLENO ,,4.4,4.0,3.0,https://www.tripadvisor.com/Hotel_Review-g150810-d260525-Reviews-Hotel_Isleno-Isla_Mujeres_Yucatan_Peninsula.html,695
Isla Mujeres,HOTEL CASA AZUL MAYA ,,5.0,4.5,,https://www.tripadvisor.com/Hotel_Review-g150810-d14176675-Reviews-Hotel_Casa_Azul_Maya-Isla_Mujeres_Yucatan_Peninsula.html,696
Isla Mujeres,HOTEL KINICH - Updated 2022 Prices &  Reviews,1890.0,4.5,4.5,3.0,https://www.tripadvisor.com/Hotel_Review-g150810-d1733742-Reviews-Hotel_Kinich-Isla_Mujeres_Yucatan_Peninsula.html,697
Papantla,HOTEL FAMILIAR ARENAS -  Reviews,,4.0,2.0,,https://www.tripadvisor.com/Hotel_Review-g1202651-d2478193-Reviews-Hotel_Familiar_Arenas-Papantla_Central_Mexico_and_Gulf_Coast.html,698
Papantla,HOTEL CAMPESTRE TAJIN -  Reviews,,1.0,1.0,,https://www.tripadvisor.com/Hotel_Review-g1202651-d5999520-Reviews-Hotel_Campestre_Tajin-Papantla_Central_Mexico_and_Gulf_Coast.html,699
Papantla,HOTEL ARENAS -  Reviews,,5.0,4.0,,https://www.tripadvisor.com/Hotel_Review-g1202651-d9777090-Reviews-Hotel_Arenas-Papantla_Central_Mexico_and_Gulf_Coast.html,700
Papantla,HOTEL LA QUINTA DE LOS LEONES - Prices &  Reviews,,2.5,3.0,2.5,https://www.tripadvisor.com/Hotel_Review-g1202651-d7716391-Reviews-Hotel_la_Quinta_de_Los_Leones-Papantla_Central_Mexico_and_Gulf_Coast.html,701
Papantla,QUINTA HOSTAL DEL MONCAYO. -  Hostel Reviews,,4.8,3.5,3.0,https://www.tripadvisor.com/Hotel_Review-g1202651-d3469298-Reviews-Quinta_Hostal_Del_Moncayo-Papantla_Central_Mexico_and_Gulf_Coast.html,702
Papantla,HOTEL CASA BLANCH -  Reviews,,3.4,3.0,,https://www.tripadvisor.com/Hotel_Review-g1202651-d2089493-Reviews-Hotel_Casa_Blanch-Papantla_Central_Mexico_and_Gulf_Coast.html,703
Isla Mujeres,HOTEL XBULU-HA ,,4.6,4.0,2.0,https://www.tripadvisor.com/Hotel_Review-g150810-d1225233-Reviews-Hotel_Xbulu_Ha-Isla_Mujeres_Yucatan_Peninsula.html,704
Papantla,HOTEL EL MESON DEL CONEJO -  Specialty Hotel Reviews,,,1.0,,https://www.tripadvisor.com/Hotel_Review-g1202651-d14728296-Reviews-Hotel_El_Meson_Del_Conejo-Papantla_Central_Mexico_and_Gulf_Coast.html,705
Papantla,TOTONACOPAN HOTEL - Prices &  Reviews,,2.5,2.0,,https://www.tripadvisor.com/Hotel_Review-g1202651-d6553067-Reviews-Totonacopan_Hotel-Papantla_Central_Mexico_and_Gulf_Coast.html,706
Papantla,HOTEL FAMILIAR LA PASADITA -  Specialty Hotel Reviews,,3.0,3.0,,https://www.tripadvisor.com/Hotel_Review-g1202651-d14728298-Reviews-Hotel_Familiar_la_Pasadita-Papantla_Central_Mexico_and_Gulf_Coast.html,707
Papantla,CENTRO ECO TURISTICO LOS CANTAROS DEL SOL -  Lodge Reviews,,5.0,5.0,,https://www.tripadvisor.com/Hotel_Review-g1202651-d19951256-Reviews-Centro_Eco_Turistico_Los_Cantaros_del_Sol-Papantla_Central_Mexico_and_Gulf_Coast.html,708
Papantla,HOTEL PROVINCIA EXPRESS -  Reviews,,3.8,3.5,,https://www.tripadvisor.com/Hotel_Review-g1202651-d2258697-Reviews-Hotel_Provincia_Express-Papantla_Central_Mexico_and_Gulf_Coast.html,709
Loreto,CASA DEL MAR -  Hostel Reviews,,,1.0,,https://www.tripadvisor.com/Hotel_Review-g150772-d19141156-Reviews-Casa_Del_Mar-Loreto_Baja_California.html,710
Loreto,OCEAN GOLF AND VILLA RENTALS PRIVATE B -  Specialty Inn Reviews,,,5.0,,https://www.tripadvisor.com/Hotel_Review-g150772-d15836906-Reviews-Ocean_Golf_And_Villa_Rentals_Private_B-Loreto_Baja_California.html,711
Loreto,BAHIA VILLA VACATIONS -  Reviews,,5.0,5.0,,https://www.tripadvisor.com/Hotel_Review-g150772-d10127245-Reviews-Bahia_Villa_Vacations-Loreto_Baja_California.html,712
Loreto,BUGAMBILIAS SUITES HOTEL ,,5.0,5.0,2.5,https://www.tripadvisor.com/Hotel_Review-g150772-d12218580-Reviews-Bugambilias_Suites_Hotel-Loreto_Baja_California.html,713
Loreto,VILLA SANTO NINO - Prices &  Reviews,,4.9,5.0,,https://www.tripadvisor.com/Hotel_Review-g150772-d2153064-Reviews-Villa_Santo_Nino-Loreto_Baja_California.html,714
Loreto,HOTEL CASA MANGOS LORETO - Updated 2022 Prices &  Guest house Reviews,,4.9,5.0,,https://www.tripadvisor.com/Hotel_Review-g150772-d12386641-Reviews-Hotel_Casa_Mangos_Loreto-Loreto_Baja_California.html,715
Loreto,LORETO PLAYA BOUTIQUE HOTEL - Prices &  Reviews,,5.0,5.0,3.0,https://www.tripadvisor.com/Hotel_Review-g150772-d14982756-Reviews-Loreto_Playa_Boutique_Hotel-Loreto_Baja_California.html,716
Loreto,VILLA LINDA MAR - Prices &  Guest house Reviews,,,3.0,,https://www.tripadvisor.com/Hotel_Review-g150772-d8486891-Reviews-Villa_Linda_Mar-Loreto_Baja_California.html,717
Loreto,FRAY JUNIPERO SERRA MOTEL -  Lodge Reviews,,4.0,4.0,,https://www.tripadvisor.com/Hotel_Review-g150772-d3320718-Reviews-Fray_Junipero_Serra_Motel-Loreto_Baja_California.html,718
Loreto,PARADISE VILLAS LORETO -  Lodging Reviews,,5.0,4.0,,https://www.tripadvisor.com/Hotel_Review-g150772-d17310315-Reviews-Paradise_Villas_Loreto-Loreto_Baja_California.html,719
Loreto,DANZANTE DESTINATION RESORT -  Inn Reviews,,5.0,4.0,2.5,https://www.tripadvisor.com/Hotel_Review-g150772-d17845029-Reviews-Danzante_Destination_Resort-Loreto_Baja_California.html,720
Loreto,CASA PALMAS ALTAS CAMPGROUND - Prices &  Reviews,,5.0,4.5,,https://www.tripadvisor.com/Hotel_Review-g150772-d8294266-Reviews-Casa_Palmas_Altas_Campground-Loreto_Baja_California.html,721
Loreto,OCEAN GOLF AND VILLA RENTALS PRIVATE D -  Specialty Inn Reviews,,5.0,5.0,,https://www.tripadvisor.com/Hotel_Review-g150772-d15638645-Reviews-Ocean_Golf_And_Villa_Rentals_Private_D-Loreto_Baja_California.html,722
Loreto,DOME SUITE DOMES - Updated 2022  B&B Reviews,,,5.0,,https://www.tripadvisor.com/Hotel_Review-g150772-d23689435-Reviews-Dome_Suite_Domes-Loreto_Baja_California.html,723
Loreto,MI CORTEZ ZONE -  Guest house Reviews,,5.0,5.0,,https://www.tripadvisor.com/Hotel_Review-g150772-d1074681-Reviews-Mi_Cortez_Zone-Loreto_Baja_California.html,724
Loreto,LORETO SHORES RV PARK - Prices &  Campground Reviews,,3.3,4.0,,https://www.tripadvisor.com/Hotel_Review-g150772-d8407057-Reviews-Loreto_Shores_RV_Park-Loreto_Baja_California.html,725
Loreto,QUINTA BONITA HOTEL & SUITES -  Specialty Hotel Reviews,,4.5,4.5,,https://www.tripadvisor.com/Hotel_Review-g150772-d9710599-Reviews-Quinta_Bonita_Hotel_Suites-Loreto_Baja_California.html,726
Loreto,DOME SUITE DOMES - Updated 2022  Lodging Reviews,,5.0,5.0,,https://www.tripadvisor.com/Hotel_Review-g150772-d23688017-Reviews-Dome_Suite_Domes-Loreto_Baja_California.html,727
Loreto,HAMMAN'S VACACIONES DE RENTA EN LORETO - Prices &  Villa Reviews,,4.9,5.0,,https://www.tripadvisor.com/Hotel_Review-g150772-d653427-Reviews-Hamman_s_Vacaciones_de_Renta_en_Loreto-Loreto_Baja_California.html,728
Loreto,HOSTAL CASAS LORETO - Updated 2022 Prices &  Hostel Reviews,,4.9,5.0,,https://www.tripadvisor.com/Hotel_Review-g150772-d3750965-Reviews-Hostal_Casas_Loreto-Loreto_Baja_California.html,729
Loreto,MOTEL JUNIPERO - Prices &  Reviews,,3.8,3.0,,https://www.tripadvisor.com/Hotel_Review-g150772-d153628-Reviews-Motel_Junipero-Loreto_Baja_California.html,730
Loreto,IGUANA INN - Updated 2022  Hotel Reviews,,4.8,5.0,,https://www.tripadvisor.com/Hotel_Review-g150772-d549102-Reviews-Iguana_Inn-Loreto_Baja_California.html,731
